Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
POPINCOURT,48.859415497600004,2.3787410602400003,Square Maurice Gardette,48.8617080278471,2.3790764808654785,Park
POPINCOURT,48.859415497600004,2.3787410602400003,The Beans on Fire,48.86151071742503,2.3784517083903465,Café
POPINCOURT,48.859415497600004,2.3787410602400003,Broken Biscuits,48.859792,2.378764,Pastry Shop
POPINCOURT,48.859415497600004,2.3787410602400003,Aux Bons Crus,48.857113,2.3799193,French Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Aujourd’hui & Demain,48.858858,2.374566,Vegetarian / Vegan Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Les Marcheurs de Planète,48.85656324291014,2.3772175953163353,Gastropub
POPINCOURT,48.859415497600004,2.3787410602400003,Maison Nouilles,48.858341683621,2.3827231489103466,Asian Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Place Léon Blum,48.85781170952944,2.380342483520508,Plaza
POPINCOURT,48.859415497600004,2.3787410602400003,Le Square Gardette,48.86264447832282,2.3787867299640544,French Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,La Générale,48.859491798453824,2.3793571470210417,Performing Arts Venue
POPINCOURT,48.859415497600004,2.3787410602400003,La Buvette,48.862947792308226,2.3793940284544277,Wine Bar
POPINCOURT,48.859415497600004,2.3787410602400003,Yemma,48.86170952589398,2.382909969892617,Moroccan Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Balls,48.861868,2.380297,Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Les Artistes Gourmands,48.85697245444408,2.378374894848919,Italian Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Les Niçois,48.86196697106655,2.378076509073669,French Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Café du Coin,48.859072479297105,2.381096854805946,Café
POPINCOURT,48.859415497600004,2.3787410602400003,Afghanistan,48.86232657655582,2.379999290854269,Afghan Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Oxymore,48.863111077821316,2.379317412084409,Pizza Place
POPINCOURT,48.859415497600004,2.3787410602400003,VG Pâtisserie,48.85679869090625,2.3819040352346756,Pastry Shop
POPINCOURT,48.859415497600004,2.3787410602400003,CrossFit Original Addicts II,48.858406553011726,2.3756952442232757,Gym
POPINCOURT,48.859415497600004,2.3787410602400003,Los Güeros,48.862948,2.379056,Mexican Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Au Bec Salé,48.85818757771191,2.381947071778009,Café
POPINCOURT,48.859415497600004,2.3787410602400003,Ebisu Poissonnerie,48.858443,2.373027,Fish Market
POPINCOURT,48.859415497600004,2.3787410602400003,Nhà-Quê,48.861973,2.3795912,Vietnamese Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Ten Belles Bread,48.85765684944284,2.3735146671204683,Coffee Shop
POPINCOURT,48.859415497600004,2.3787410602400003,Bears and Raccoons,48.85548876737447,2.381908870400633,Gluten-free Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,BibimCup,48.855694,2.378956,Korean Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Le Bar 17,48.86225904471287,2.3739397835618354,Bar
POPINCOURT,48.859415497600004,2.3787410602400003,Jones,48.85662364821762,2.380236814846336,Bistro
POPINCOURT,48.859415497600004,2.3787410602400003,Mezze du Liban,48.8624381600184,2.3798880044935435,Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Le Grand Bréguet,48.857627429343935,2.373378558987801,Vegetarian / Vegan Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,The Bootleg,48.85601804885124,2.3755263110869365,Pub
POPINCOURT,48.859415497600004,2.3787410602400003,Couscous Deli,48.86199856040473,2.3842170323795235,Restaurant
POPINCOURT,48.859415497600004,2.3787410602400003,Maison Landemaine,48.85538609068999,2.380758725367435,Bakery
POPINCOURT,48.859415497600004,2.3787410602400003,Café Mirabelle,48.858432,2.384932,Café
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Bistrot Tocqueville,48.88636528783994,2.309140034373838,Diner
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Seç,48.886474525661924,2.311072164780368,Turkish Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Atryum des Saveurs,48.885438082000924,2.310284707646011,Mediterranean Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Fratelli,48.884824165242485,2.3077283241114595,Italian Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Hôtel Gaston,48.88765868489994,2.307825429350157,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Garnett,48.884510342277835,2.309700094822706,Burger Joint
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Hôtel Glasgow Monceau,48.88647109460773,2.3094234543951226,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Pizzeria d'Ampère,48.885209838462835,2.306644895592105,Italian Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Gontran Cherrier,48.88803945863165,2.3058197041888775,Bakery
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,La Pasta,48.88543567047215,2.310387866008215,Italian Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Charles Traiteur,48.88545437591828,2.307743017398156,Bakery
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Place de Wagram,48.887379438055156,2.304704189300537,Plaza
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,L'Agapé,48.88488908391538,2.306930422782898,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Salle Cortot,48.88432877023167,2.309289159010314,Concert Hall
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,KL Pâtisserie,48.883877,2.304506,Pastry Shop
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Cap,48.887794,2.305784,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Teppanyaki Sushi,48.88469956097114,2.311816588954946,Japanese Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Verre Moutarde,48.889988,2.305277,Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,La Fourchette du Printemps,48.8876786249741,2.310263013787335,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,La Rucola,48.889208912469705,2.304130547608708,Italian Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Bouchon et l'Assiette,48.88636978681534,2.312628532157171,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Pavillon Monceau,48.88545489078481,2.3080058488947883,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Papillon,48.88346196317113,2.3043771206658614,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Les Délices de Monceau,48.88498972281229,2.307177170951036,Bakery
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Colisée Wagram,48.884283846553984,2.304629893712389,Pizza Place
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Villa Eugenie,48.88719666837042,2.314093596970843,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Hôtel de la Félicite,48.88760130307344,2.3110686610895677,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,O Argoselo,48.88605891912669,2.303451153281637,Portuguese Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Gabrielle,48.883968833108305,2.3050512251369284,Bistro
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Café de la Gare,48.88722183914309,2.3136527646864575,Café
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Statue de d'Artagnan,48.883021712441035,2.308820653196889,Outdoor Sculpture
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Au Petit Chavignol,48.885551282560115,2.310148035282495,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Yurong Sushi,48.886876,2.313276,Japanese Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Au Clair de Lune,48.88516906194768,2.310926753638992,Café
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Tocqueville,48.88755265519139,2.3075256283554637,Bar
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Café Dad,48.88807784371843,2.3119086027145386,Bistro
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Petit Villiers,48.88398395839544,2.3041796511557964,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Hôtel Prince Albert Wagram,48.886517560850656,2.3123644490217403,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Rouergue,48.88601081685258,2.3093095421791077,Café
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Café Iguana,48.88787484549998,2.311675037253491,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le P'tit Musset,48.886752725061676,2.313089784229922,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Hotel Résidence Romance Malesherbes,48.88643913789603,2.3126775523215217,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Musée National Jean-Jacques Henner,48.883155296574024,2.3078298904568633,Art Museum
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Lorenzo,48.88886625910419,2.3088911992615793,Italian Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Coccodrillo,48.8878233183149,2.3069403802384167,Italian Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Yvan's Paris,48.8870719857325,2.3097956547817753,Salon / Barbershop
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Hotel Mercure Paris 17 Batignolles,48.88806,2.3067722,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Nicolas,48.885817,2.3094699,Wine Shop
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Pavillon du Ciel,48.885038134849985,2.311052261981425,Chinese Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Best Western Mercedes Arc de Triomphe,48.8848643056747,2.303533116282779,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,"Arrêt Juliette Lamber [20,53,94]",48.88842460894687,2.304436698671907,Bus Stop
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Les Ambassades,48.884777335598294,2.3078862641264535,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Bistro 21,48.888024,2.311288,Bistro
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Place des Magasins de l'Opéra Comique,48.89038275028415,2.304113997341026,Plaza
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Iguana Batignolles,48.88808489827133,2.3115921020507812,Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le Jean Bart,48.887331965758165,2.3137727498031295,Breakfast Spot
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Vintage Gallery,48.88799443964587,2.311951342869805,Thrift / Vintage Store
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Bouquet Wagram,48.8851128868578,2.303021103143692,French Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Oko Sushi,48.887097,2.312446,Japanese Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Aux 3 Marches,48.88679037114976,2.3124343156814575,Middle Eastern Restaurant
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Le 12,48.8878280090189,2.3132525807128403,Snack Place
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Hotel Residence Villiers Paris,48.88367302836948,2.305287488176135,Hotel
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,"Arrêt Porte d'Asnières - Larguerite Long [PC,20,53,94,341]",48.89068653228632,2.3031265930954987,Bus Stop
BATIGNOLLES-MONCEAU,48.8873371665,2.30748555949,Leroy Merlin L'appart,48.889596,2.31331,Furniture / Home Store
BOURSE,48.8679033789,2.3441071666599997,Pizzeria Popolare,48.86807383225755,2.343378961086273,Pizza Place
BOURSE,48.8679033789,2.3441071666599997,L'Appartement Sézane,48.8695741819002,2.345060413685246,Women's Store
BOURSE,48.8679033789,2.3441071666599997,Nose,48.866242,2.344885,Perfume Shop
BOURSE,48.8679033789,2.3441071666599997,Librairie Gourmande,48.866951226870775,2.3439955538464465,Bookstore
BOURSE,48.8679033789,2.3441071666599997,Le Silencio,48.868998,2.343417,Nightclub
BOURSE,48.8679033789,2.3441071666599997,Lockwood,48.86772674428229,2.3469454610004647,Cocktail Bar
BOURSE,48.8679033789,2.3441071666599997,Le Nom M'échappe,48.86812495879136,2.3416726483111714,Bistro
BOURSE,48.8679033789,2.3441071666599997,Le Moderne,48.868856,2.342142,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,Hoppy Corner,48.86772619731469,2.3473745971313704,Beer Bar
BOURSE,48.8679033789,2.3441071666599997,Mabel,48.8675440546188,2.3461500391476022,Cocktail Bar
BOURSE,48.8679033789,2.3441071666599997,Matamata,48.866044,2.343956,Coffee Shop
BOURSE,48.8679033789,2.3441071666599997,La Cevicheria,48.86619159489603,2.3454737663269043,Peruvian Restaurant
BOURSE,48.8679033789,2.3441071666599997,Boneshaker Doughnuts,48.86785725724388,2.347340691499821,Donut Shop
BOURSE,48.8679033789,2.3441071666599997,La Boulangerie du Nil,48.86772200463062,2.347654348090177,Bakery
BOURSE,48.8679033789,2.3441071666599997,Blend Argout,48.865958165150715,2.343484093370061,Burger Joint
BOURSE,48.8679033789,2.3441071666599997,Frenchie Bar A Vins,48.86781182099964,2.3479165881872177,Wine Bar
BOURSE,48.8679033789,2.3441071666599997,Filakia,48.86564638918743,2.3456186056137085,Souvlaki Shop
BOURSE,48.8679033789,2.3441071666599997,Le Préaumur,48.868698613993196,2.341814040704398,Bistro
BOURSE,48.8679033789,2.3441071666599997,Hôtel Bachaumont,48.86617629790189,2.3449255329280247,Hotel
BOURSE,48.8679033789,2.3441071666599997,Tigermilk,48.868234,2.347351,Mexican Restaurant
BOURSE,48.8679033789,2.3441071666599997,The Hoxton Paris,48.8701794,2.3466316,Hotel
BOURSE,48.8679033789,2.3441071666599997,Frenchie to Go,48.86769308541349,2.347740232944488,Sandwich Place
BOURSE,48.8679033789,2.3441071666599997,Dionysos,48.86694192727211,2.347265677932837,Greek Restaurant
BOURSE,48.8679033789,2.3441071666599997,Liza,48.86770870680778,2.3409232249196283,Lebanese Restaurant
BOURSE,48.8679033789,2.3441071666599997,Rue Montorgueil,48.86604470753487,2.3470938205718994,Pedestrian Plaza
BOURSE,48.8679033789,2.3441071666599997,Frenchie,48.86773860029535,2.347993031144142,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,La Boissonnière,48.869418597019404,2.3476892709732056,Bar
BOURSE,48.8679033789,2.3441071666599997,Place des Victoires,48.865759373109775,2.341219220887502,Plaza
BOURSE,48.8679033789,2.3441071666599997,Cloud Cakes,48.86564146123004,2.34630173279246,Bakery
BOURSE,48.8679033789,2.3441071666599997,Hôtel des Grands Boulevards,48.870800399082455,2.3448864108663963,Hotel
BOURSE,48.8679033789,2.3441071666599997,Keep Cool,48.868188269041475,2.346728858839657,Gym
BOURSE,48.8679033789,2.3441071666599997,Les Amis des Messina,48.867165717937475,2.3484202823949536,Italian Restaurant
BOURSE,48.8679033789,2.3441071666599997,& Other Stories,48.8652293767804,2.3447490519036633,Women's Store
BOURSE,48.8679033789,2.3441071666599997,Chez Philibert,48.868918013407566,2.345776129753177,Salad Place
BOURSE,48.8679033789,2.3441071666599997,Breizh Café,48.866854,2.347258,Creperie
BOURSE,48.8679033789,2.3441071666599997,Karaage-Ya Bourse,48.87015,2.3418262,Japanese Restaurant
BOURSE,48.8679033789,2.3441071666599997,Mr Zhao,48.86976608002102,2.34364401189557,Chinese Restaurant
BOURSE,48.8679033789,2.3441071666599997,Galerie Vivienne,48.86673055550591,2.339799701984434,Historic Site
BOURSE,48.8679033789,2.3441071666599997,Le Moulin de la Vierge,48.86620190566684,2.3411547392606735,Bakery
BOURSE,48.8679033789,2.3441071666599997,Redd,48.86623685868873,2.3477715657647504,Wine Bar
BOURSE,48.8679033789,2.3441071666599997,Lemon,48.86804870285503,2.3475281207393395,Juice Bar
BOURSE,48.8679033789,2.3441071666599997,La Fermette,48.865877260578316,2.346997460261535,Cheese Shop
BOURSE,48.8679033789,2.3441071666599997,Grom,48.86605483558375,2.3470948937116414,Ice Cream Shop
BOURSE,48.8679033789,2.3441071666599997,Ibrik Kitchen,48.868767,2.346726,Romanian Restaurant
BOURSE,48.8679033789,2.3441071666599997,Rivié,48.87020064681438,2.3464849501827985,Hotel Bar
BOURSE,48.8679033789,2.3441071666599997,Place de la Bourse,48.868703251266595,2.3417216866044663,Plaza
BOURSE,48.8679033789,2.3441071666599997,Terroirs d'Avenir,48.86777264233697,2.347769665567521,Farmers Market
BOURSE,48.8679033789,2.3441071666599997,Brew Unique,48.868778310137714,2.34764306139859,Brewery
BOURSE,48.8679033789,2.3441071666599997,L'Ivress Sentier,48.868704051885636,2.347624897956848,Wine Bar
BOURSE,48.8679033789,2.3441071666599997,Danico,48.86707072006055,2.339413647446296,Cocktail Bar
BOURSE,48.8679033789,2.3441071666599997,Mariage Frères,48.86592264517343,2.3470645073391414,Tea Room
BOURSE,48.8679033789,2.3441071666599997,Bambou,48.869294592790226,2.3450199735614046,Thai Restaurant
BOURSE,48.8679033789,2.3441071666599997,Spoon,48.868852,2.340964,Restaurant
BOURSE,48.8679033789,2.3441071666599997,D'jawa,48.869369196696525,2.3431992530822754,Indonesian Restaurant
BOURSE,48.8679033789,2.3441071666599997,Neoness Bourse Opéra,48.86813327560624,2.341021075808298,Gym
BOURSE,48.8679033789,2.3441071666599997,Johana's Fish & Chips,48.86625582652217,2.3475763233005273,Fish & Chips Shop
BOURSE,48.8679033789,2.3441071666599997,Experimental Cocktail Club,48.86615088435938,2.3483697974431506,Cocktail Bar
BOURSE,48.8679033789,2.3441071666599997,Daroco,48.867130252296214,2.339242994785309,Italian Restaurant
BOURSE,48.8679033789,2.3441071666599997,Le Compère,48.866598,2.345694,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,Legrand Filles et Fils,48.866260970474386,2.3395365694081507,Wine Shop
BOURSE,48.8679033789,2.3441071666599997,Max Linder Panorama,48.87138398457992,2.344808578491211,Indie Movie Theater
BOURSE,48.8679033789,2.3441071666599997,Boulangerie Régis Colin,48.86588744562288,2.344723541408891,Bakery
BOURSE,48.8679033789,2.3441071666599997,Kapunka,48.86622564267205,2.3477632388713405,Thai Restaurant
BOURSE,48.8679033789,2.3441071666599997,Salatim,48.869192371250335,2.3459705903081125,Israeli Restaurant
BOURSE,48.8679033789,2.3441071666599997,Stohrer,48.86525325072182,2.346816211938858,Pastry Shop
BOURSE,48.8679033789,2.3441071666599997,Jacques’ Bar,48.87014223572917,2.346597822090189,Cocktail Bar
BOURSE,48.8679033789,2.3441071666599997,Le Comptoir de la Gastronomie,48.864555479743366,2.345258763984336,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,Hawaiian Poké,48.869530369664595,2.342971662426938,Poke Place
BOURSE,48.8679033789,2.3441071666599997,Les Fines Gueules,48.865171886388225,2.340644784271717,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,Le Grand Rex,48.870470106609815,2.3476409912109375,Indie Movie Theater
BOURSE,48.8679033789,2.3441071666599997,Ippudo,48.864649476657775,2.3448380827903748,Ramen Restaurant
BOURSE,48.8679033789,2.3441071666599997,Mori Venice Bar,48.86893962073049,2.3400677031594834,Italian Restaurant
BOURSE,48.8679033789,2.3441071666599997,Little Italy Caffé,48.86598863603328,2.3470709596154955,Italian Restaurant
BOURSE,48.8679033789,2.3441071666599997,Passage des Panoramas,48.87099232463669,2.3416757583618164,Pedestrian Plaza
BOURSE,48.8679033789,2.3441071666599997,Maison de la Poutine,48.86576206676478,2.345137508910751,Fast Food Restaurant
BOURSE,48.8679033789,2.3441071666599997,A. Noste,48.86912169955702,2.339137749319885,Tapas Restaurant
BOURSE,48.8679033789,2.3441071666599997,Mûre,48.87027085347852,2.3422034266479526,Salad Place
BOURSE,48.8679033789,2.3441071666599997,Les Athlètes,48.86951553880589,2.339537181794366,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,Thaïsil,48.86775889038076,2.348080202937126,Thai Restaurant
BOURSE,48.8679033789,2.3441071666599997,L'Arbre à Café,48.867762,2.347636,Coffee Shop
BOURSE,48.8679033789,2.3441071666599997,Jefrey's,48.866068755727596,2.348700426992588,Cocktail Bar
BOURSE,48.8679033789,2.3441071666599997,Zouzou,48.8664086168748,2.3466968536376953,Coffee Shop
BOURSE,48.8679033789,2.3441071666599997,Fou de Pâtisserie,48.86493724896727,2.346733063459396,Pastry Shop
BOURSE,48.8679033789,2.3441071666599997,Canard & Champagne,48.87136313755697,2.341702079509351,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,Bistrot Victoires,48.86552339307843,2.3403647694601255,Bistro
BOURSE,48.8679033789,2.3441071666599997,Comedy Club,48.87064568961842,2.348375540100513,Comedy Club
BOURSE,48.8679033789,2.3441071666599997,Foodi Jia-Ba-Buay,48.867894221731895,2.3482659459114075,Asian Restaurant
BOURSE,48.8679033789,2.3441071666599997,% Arabica,48.871134,2.341698,Coffee Shop
BOURSE,48.8679033789,2.3441071666599997,Maisons du Monde,48.871333,2.342413,Furniture / Home Store
BOURSE,48.8679033789,2.3441071666599997,La Crème de Paris,48.871721,2.34331,Creperie
BOURSE,48.8679033789,2.3441071666599997,Théâtre des Nouveautés,48.87127747946234,2.3447123075375855,Theater
BOURSE,48.8679033789,2.3441071666599997,G. Detou,48.86470085016213,2.346144043191655,Grocery Store
BOURSE,48.8679033789,2.3441071666599997,Ô Château,48.8642903126219,2.344181584057651,Wine Bar
BOURSE,48.8679033789,2.3441071666599997,Le Distrait,48.869892,2.349226,Bar
BOURSE,48.8679033789,2.3441071666599997,Gyoza Bar,48.871265964545785,2.341729628546148,Japanese Restaurant
BOURSE,48.8679033789,2.3441071666599997,Womb,48.867444310427594,2.3462409619241953,Baby Store
BOURSE,48.8679033789,2.3441071666599997,Le Bougainville,48.86644337453098,2.3402561638368002,French Restaurant
BOURSE,48.8679033789,2.3441071666599997,Sunday in SoHo,48.87035060123882,2.3412279309608346,New American Restaurant
BOURSE,48.8679033789,2.3441071666599997,Hôtel Odyssey,48.865080155791944,2.3417756464352446,Hotel
BOURSE,48.8679033789,2.3441071666599997,Kei,48.864238453621226,2.3423181613381274,French Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Mmmozza,48.86391016055883,2.360590696334839,Sandwich Place
TEMPLE,48.863054131800006,2.3593610589700003,Marché des Enfants Rouges,48.862805577255905,2.3619961738586426,Farmers Market
TEMPLE,48.863054131800006,2.3593610589700003,Chez Alain Miam Miam,48.86278066936393,2.362063870044378,Sandwich Place
TEMPLE,48.863054131800006,2.3593610589700003,Hôtel Jules & Jim,48.86349582021051,2.3573948716806172,Hotel
TEMPLE,48.863054131800006,2.3593610589700003,Chez Alain Miam Miam,48.862369156725826,2.361949874504966,Sandwich Place
TEMPLE,48.863054131800006,2.3593610589700003,Le Burger Fermier des Enfants Rouges,48.862831267361834,2.362072655802718,Burger Joint
TEMPLE,48.863054131800006,2.3593610589700003,Square du Temple,48.86447479436444,2.36081600189209,Park
TEMPLE,48.863054131800006,2.3593610589700003,Les Enfants Rouges,48.863012925486814,2.3612595453403116,Wine Bar
TEMPLE,48.863054131800006,2.3593610589700003,Strada Café,48.862224,2.357379,Café
TEMPLE,48.863054131800006,2.3593610589700003,Chez Taeko,48.862733763586455,2.362135982749459,Japanese Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Bontemps,48.86395594363815,2.360725075150604,Dessert Shop
TEMPLE,48.863054131800006,2.3593610589700003,Gramme,48.863121,2.360375,Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Les Enfants Du Marché,48.862746,2.36195,French Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Okomusu,48.8614528716404,2.360878892024778,Okonomiyaki Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Empreintes,48.86332340984598,2.362042582425243,Boutique
TEMPLE,48.863054131800006,2.3593610589700003,Fromagerie Jouannault,48.86294724752955,2.3625297856770335,Cheese Shop
TEMPLE,48.863054131800006,2.3593610589700003,Hank Pizza,48.863737138139925,2.3571989129625903,Pizza Place
TEMPLE,48.863054131800006,2.3593610589700003,Traiteur Marocain,48.86292280965422,2.361933498333956,Moroccan Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Hank Burger,48.86133967718125,2.3583035851275054,Burger Joint
TEMPLE,48.863054131800006,2.3593610589700003,Paris New York,48.86384310987126,2.3626613616943355,Burger Joint
TEMPLE,48.863054131800006,2.3593610589700003,SoMa,48.86151090488514,2.3621459089408225,Japanese Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,The Broken Arm,48.864653,2.361433,Boutique
TEMPLE,48.863054131800006,2.3593610589700003,Taing Song-Heng,48.86470055655422,2.3568883433485377,Vietnamese Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Chez Omar,48.863314283022994,2.3613645136356354,Moroccan Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Caractère de Cochon,48.862847513125004,2.3624565753699813,Gourmet Shop
TEMPLE,48.863054131800006,2.3593610589700003,Café Charlot,48.86294015930223,2.362579606811839,Bistro
TEMPLE,48.863054131800006,2.3593610589700003,Laïzé 來座 (Laïzé),48.86307722773456,2.355072994853153,Bubble Tea Shop
TEMPLE,48.863054131800006,2.3593610589700003,Lily of the Valley,48.86522055747545,2.3619898784439703,Tea Room
TEMPLE,48.863054131800006,2.3593610589700003,Little Red Door,48.863702712072616,2.3635136711780285,Speakeasy
TEMPLE,48.863054131800006,2.3593610589700003,Fermier Gourmet,48.865488777645865,2.3604645323130122,Steakhouse
TEMPLE,48.863054131800006,2.3593610589700003,Love Juice Bar,48.863614,2.355505,Juice Bar
TEMPLE,48.863054131800006,2.3593610589700003,Le Roi de Pique,48.86337459584866,2.3582987922392618,Café
TEMPLE,48.863054131800006,2.3593610589700003,0fr.,48.86574636171658,2.361235606513219,Bookstore
TEMPLE,48.863054131800006,2.3593610589700003,Biglove Caffè,48.86206260694734,2.363556952325989,Italian Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Araku Coffee,48.862653,2.362837,Coffee Shop
TEMPLE,48.863054131800006,2.3593610589700003,L'Îlot,48.864666,2.363317,Seafood Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Amorino,48.863267024120034,2.3618329243277474,Ice Cream Shop
TEMPLE,48.863054131800006,2.3593610589700003,Breizh Café,48.8606130130508,2.361803725361824,Creperie
TEMPLE,48.863054131800006,2.3593610589700003,La Massara,48.866098081070305,2.3595499992370605,Italian Restaurant
TEMPLE,48.863054131800006,2.3593610589700003,Candelaria,48.86303212989039,2.3640589318953125,Cocktail Bar
TEMPLE,48.863054131800006,2.3593610589700003,Ernest & Valentin,48.865431512731405,2.3566765741438243,Bakery
TEMPLE,48.863054131800006,2.3593610589700003,La Ruée Vers L'Orge,48.865600514002516,2.3596465587615967,Beer Bar
TEMPLE,48.863054131800006,2.3593610589700003,Le Barav,48.86516646209463,2.363154888153076,Wine Bar
TEMPLE,48.863054131800006,2.3593610589700003,Gigi,48.86475296015111,2.363088339700937,Creperie
TEMPLE,48.863054131800006,2.3593610589700003,Dessance,48.8624288996422,2.3594775230595406,Restaurant
